fecha,rf,MERCADO,VALUE,TAMANO,MOMENTUM,VOLATILIDAD,LIQUIDEZ
2025-07-31,0.0034916667143503823,0.018174895816290317,-0.034058628012584566,0.004955204436419908,0.012570874228890576,-0.03040207549008918,0.028942102492971633
2025-08-31,0.00352916677792867,0.015537277517107453,0.04100919363548352,0.021943887920989683,-0.05050064576235316,0.01689128311651609,-0.04383995249007125
2025-09-30,0.003369166851043701,0.03195452036765779,-0.027186732744796008,0.028848500097967057,0.05541238233812451,-0.14200550408742924,0.00440093852875259
2025-10-31,0.0032041666905085245,0.019482705214415277,-0.07011442893049469,-0.02337095468463742,-0.032677233334259204,-0.08356915174097401,-0.010697193732131655
2025-11-30,0.003098333279291788,-0.0017987151126199982,0.03884821423289018,0.016833864574470243,-0.04949266680781711,0.06525175694760477,0.02530651221021272
2025-12-31,0.0030808333555857343,-0.003604967778099712,0.031086504530881433,0.011752947601041584,-0.0033113686101472594,-0.007000910649104457,-0.03665124098023693
2026-01-31,0.002955833276112874,0.010707125624807412,0.010045445711933769,0.0986215613798456,0.10984836902069703,-0.09294600555584479,-0.02373976942001893
2026-02-28,0.0029766666889190674,-0.011645011429623393,0.03385084361848685,0.07817853289672343,0.03060117645513484,0.025570295015337245,-0.04105509217285901
2026-03-31,0.002981666723887126,-0.053914357692464124,0.05224887443216566,0.028032073511760514,-0.007729600609511694,-0.01936557555218702,-0.033245444597791884
2026-04-30,0.00299999992052714,0.1012333859093305,-0.08606173883437404,0.04294121739111746,0.22284351887863343,-0.2533023430876855,-0.017382360013070336
2026-05-31,0.0029875000317891444,0.048482855125453486,-0.09187735821761697,0.010651103410793158,0.05516865112096367,-0.2444392037155699,-0.03465634294468978
2026-06-30,0.0029900000492731733,-0.013636379456387166,-0.09240659221671173,0.015990055505825617,0.1464705811590421,-0.05324455737684848,-0.006294848706973527
2026-07-31,0.0031100000937779745,-0.004395396262682748,0.1661114710324328,0.12656052692192574,-0.16057002179070623,0.18820948890311184,0.010230111272677117
2026-08-31,0.003068333268165588,0.023156934998293625,0.02332867723626956,0.07927352687748979,-0.04233861398022073,-0.07783236980457513,-0.03154137179053464
2026-09-30,0.0031100000937779745,-0.000522271001709805,-0.0654761605782336,-0.05612318949510435,0.09027719890483415,-0.10126755234934508,-0.006612184307542693
