Year,Rank,Firma_id,Ticker,Company,Nombre_hoy,Weight,Estado,Similitud_nombre,Fuente
2010,1,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,3.044,OK,1.0,Holdings SPY
2010,2,AAPL,AAPL,"Apple, Inc.",APPLE INC,2.509,OK,1.0,Holdings SPY
2010,3,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,1.806,OK,1.0,Holdings SPY
2010,4,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.681,OK,1.0,Holdings SPY
2010,5,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.653,OK,1.0,Holdings SPY
2010,6,PG,PG,The Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.646,OK,1.0,Holdings SPY
2010,7,IBM,IBM,International BusinessMachines Corp.,INTL BUSINESS MACHINES CORP,1.636,OK,0.82,Holdings SPY
2010,8,T,T,"AT&T, Inc.",AT+T INC,1.635,OK,1.0,Holdings SPY
2010,9,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.575,OK,1.0,Holdings SPY
2010,10,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.46,OK,1.0,Holdings SPY
2010,11,BRK.B,BRK.B,"Berkshire Hathaway, Inc. (Class B)",BERKSHIRE HATHAWAY INC CL B,1.386,OK,1.0,Holdings SPY
2010,12,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.335,OK,1.0,Holdings SPY
2010,13,KO,KO,TheCoca-ColaCo.,COCA COLA CO/THE,1.306,MANUAL,,Holdings SPY
2010,14,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.273,OK,1.0,Holdings SPY
2010,15,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,1.272,OK,1.0,Holdings SPY
2010,16,GOOGL,GOOGL,"Google, Inc. (Class A)",ALPHABET INC CL A,1.266,MANUAL,,Holdings SPY
2010,17,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,1.21,OK,1.0,Holdings SPY
2010,18,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,1.096,OK,1.0,Holdings SPY
2010,19,INTC,INTC,Intel Corp.,INTEL CORP,1.035,OK,1.0,Holdings SPY
2010,20,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,1.034,MANUAL,,Holdings SPY
2010,21,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,1.022,OK,1.0,Holdings SPY
2010,22,ORCL,ORCL,Oracle Corp.,ORACLE CORP,1.005,OK,1.0,Holdings SPY
2010,23,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.993,OK,1.0,Holdings SPY
2010,24,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.922,MANUAL,,Holdings SPY
2010,25,C,C,"Citigroup, Inc.",CITIGROUP INC,0.898,OK,1.0,Holdings SPY
2010,26,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,0.891,OK,1.0,Holdings SPY
2010,27,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.824,OK,1.0,Holdings SPY
2010,28,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.814,MANUAL,,Holdings SPY
2010,29,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.78,OK,1.0,Holdings SPY
2010,30,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.767,OK,1.0,Holdings SPY
2010,31,GS,GS,"The Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.72,OK,1.0,Holdings SPY
2010,32,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.7,OK,1.0,Holdings SPY
2010,33,RTX,RTX,United Technologies Corp.,RTX CORP,0.64,MANUAL,,Holdings SPY
2010,34,UPS,UPS,"United Parcel Service, Inc. (Class B)",UNITED PARCEL SERVICE CL B,0.639,OK,1.0,Holdings SPY
2010,35,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.615,OK,1.0,Holdings SPY
2010,36,DIS,DIS,The Walt Disney Co.,WALT DISNEY CO/THE,0.612,OK,1.0,Holdings SPY
2010,37,MMM,MMM,3M Co.,3M CO,0.598,OK,1.0,Holdings SPY
2010,38,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,0.538,OK,1.0,Holdings SPY
2010,39,MDLZ,MDLZ,"Kraft Foods, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.52,MANUAL,,Holdings SPY
2010,40,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.511,OK,1.0,Holdings SPY
2010,41,HD,HD,"Home Depot, Inc.",HOME DEPOT INC,0.51,OK,1.0,Holdings SPY
2010,42,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.491,OK,1.0,Holdings SPY
2010,43,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.484,OK,1.0,Holdings SPY
2010,44,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.478,OK,1.0,Holdings SPY
2010,45,BA,BA,The Boeing Co.,BOEING CO/THE,0.47,OK,1.0,Holdings SPY
2010,46,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.451,OK,1.0,Holdings SPY
2010,47,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.423,OK,1.0,Holdings SPY
2010,48,CVS,CVS,CVS Caremark Corp.,CVS HEALTH CORP,0.414,MANUAL,,Holdings SPY
2010,49,F,F,Ford Motor Co.,FORD MOTOR CO,0.407,OK,1.0,Holdings SPY
2010,50,SIN_EMC,,EMC Corp.,,0.404,SIN_FUENTE,,Holdings SPY
2010,51,USB,USB,U.S. Bancorp,US BANCORP,0.401,OK,1.0,Holdings SPY
2010,52,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.394,OK,1.0,Holdings SPY
2010,53,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.391,OK,0.93,Holdings SPY
2010,54,FCX,FCX,"Freeport-McMoRan Copper &Gold, Inc.",FREEPORT MCMORAN INC,0.39,OK,0.9,Holdings SPY
2010,55,EMR,EMR,Emerson Electric Co.,EMERSON ELECTRIC CO,0.384,OK,1.0,Holdings SPY
2010,56,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.382,OK,1.0,Holdings SPY
2010,57,TGT,TGT,Target Corp.,TARGET CORP,0.373,OK,1.0,Holdings SPY
2010,58,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.361,OK,1.0,Holdings SPY
2010,59,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.359,OK,1.0,Holdings SPY
2010,60,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.358,OK,1.0,Holdings SPY
2010,61,MDT,MDT,"Medtronic, Inc.",MEDTRONIC PLC,0.351,OK,1.0,Holdings SPY
2010,62,SIN_DIRECTV,,DIRECTV,,0.349,SIN_FUENTE,,Holdings SPY
2010,63,APA,APA,Apache Corp.,APA CORP,0.345,MANUAL,,Holdings SPY
2010,64,MET,MET,"MetLife, Inc.",METLIFE INC,0.337,OK,1.0,Holdings SPY
2010,65,MS,MS,Morgan Stanley,MORGAN STANLEY,0.334,OK,1.0,Holdings SPY
2010,66,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.333,SIN_FUENTE,,Holdings SPY
2010,67,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.326,OK,1.0,Holdings SPY
2010,68,SIN_WALGREEN,,Walgreen Co.,,0.317,SIN_FUENTE,,Holdings SPY
2010,69,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.314,OK,1.0,Holdings SPY
2010,70,BNY,BNY,The Bank of New YorkMellon Corp.,BANK OF NEW YORK MELLON CORP,0.307,MANUAL,,Holdings SPY
2010,71,SIN_DOW_CHEMICAL,,The Dow Chemical Co.,,0.307,SIN_FUENTE,,Holdings SPY
2010,72,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.302,OK,1.0,Holdings SPY
2010,73,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.301,OK,1.0,Holdings SPY
2010,74,NEM,NEM,Newmont Mining Corp.,NEWMONT CORP,0.298,OK,0.9,Holdings SPY
2010,75,SO,SO,Southern Co.,SOUTHERN CO/THE,0.297,OK,1.0,Holdings SPY
2010,76,HAL,HAL,Halliburton Co.,HALLIBURTON CO,0.29,OK,1.0,Holdings SPY
2010,77,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.289,OK,1.0,Holdings SPY
2010,78,SIN_NEWS,,News Corp. (Class A),,0.288,SIN_FUENTE,,Holdings SPY
2010,79,DE,DE,Deere & Co.,DEERE + CO,0.287,OK,1.0,Holdings SPY
2010,80,GLW,GLW,"Corning, Inc.",CORNING INC,0.276,OK,1.0,Holdings SPY
2010,81,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.275,OK,1.0,Holdings SPY
2010,82,SIN_ANADARKO_PETROLEUM,,Anadarko Petroleum Corp.,,0.273,SIN_FUENTE,,Holdings SPY
2010,83,EBAY,EBAY,"eBay, Inc.",EBAY INC,0.273,OK,1.0,Holdings SPY
2010,84,DVN,DVN,Devon Energy Corp.,DEVON ENERGY CORP,0.272,OK,1.0,Holdings SPY
2010,85,EXC,EXC,Exelon Corp.,EXELON CORP,0.272,OK,1.0,Holdings SPY
2010,86,BAX,BAX,"Baxter International, Inc.",BAXTER INTERNATIONAL INC,0.27,OK,1.0,Holdings SPY
2010,87,LIN,LIN,"Praxair, Inc.",LINDE PLC,0.267,MANUAL,,Holdings SPY
2010,88,PNC,PNC,"PNC Financial ServicesGroup, Inc.",PNC FINANCIAL SERVICES GROUP,0.264,OK,0.9,Holdings SPY
2010,89,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.262,OK,1.0,Holdings SPY
2010,90,FDX,FDX,FedEx Corp.,FEDEX CORP,0.259,OK,1.0,Holdings SPY
2010,91,KMB,KMB,Kimberly-Clark Corp.,KIMBERLY CLARK CORP,0.258,OK,1.0,Holdings SPY
2010,92,SIN_CELGENE,,Celgene Corp.,,0.257,SIN_FUENTE,,Holdings SPY
2010,93,SIN_EXPRESS_SCRIPTS,,"Express Scripts, Inc.",,0.255,SIN_FUENTE,,Holdings SPY
2010,94,SIN_MONSANTO,,Monsanto Co.,,0.251,SIN_FUENTE,,Holdings SPY
2010,95,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.249,MANUAL,,Holdings SPY
2010,96,PRU,PRU,"Prudential Financial, Inc.",PRUDENTIAL FINANCIAL INC,0.244,OK,1.0,Holdings SPY
2010,97,TRV,TRV,"The Travelers Cos., Inc.",TRAVELERS COS INC/THE,0.237,OK,1.0,Holdings SPY
2010,98,AFL,AFL,"AFLAC, Inc.",AFLAC INC,0.235,OK,1.0,Holdings SPY
2010,99,ITW,ITW,"Illinois Tool Works, Inc.",ILLINOIS TOOL WORKS,0.231,OK,1.0,Holdings SPY
2010,100,GD,GD,General Dynamics Corp.,GENERAL DYNAMICS CORP,0.231,OK,1.0,Holdings SPY
2011,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,3.431,OK,1.0,Holdings SPY
2011,2,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,3.429,OK,1.0,Holdings SPY
2011,3,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,2.03,OK,0.83,Holdings SPY
2011,4,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,1.802,OK,1.0,Holdings SPY
2011,5,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.801,OK,1.0,Holdings SPY
2011,6,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.697,OK,1.0,Holdings SPY
2011,7,PG,PG,The Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.685,OK,1.0,Holdings SPY
2011,8,T,T,"AT&T, Inc.",AT+T INC,1.641,OK,1.0,Holdings SPY
2011,9,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.57,OK,1.0,Holdings SPY
2011,10,KO,KO,TheCoca-ColaCo.,COCA COLA CO/THE,1.506,MANUAL,,Holdings SPY
2011,11,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.339,OK,1.0,Holdings SPY
2011,12,GOOGL,GOOGL,"Google, Inc. (Class A)",ALPHABET INC CL A,1.259,MANUAL,,Holdings SPY
2011,13,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.237,OK,1.0,Holdings SPY
2011,14,BRK.B,BRK.B,"Berkshire Hathaway, Inc. (Class B)",BERKSHIRE HATHAWAY INC CL B,1.213,OK,1.0,Holdings SPY
2011,15,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.14,OK,1.0,Holdings SPY
2011,16,ORCL,ORCL,Oracle Corp.,ORACLE CORP,1.103,OK,1.0,Holdings SPY
2011,17,INTC,INTC,Intel Corp.,INTEL CORP,1.088,OK,1.0,Holdings SPY
2011,18,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,1.064,OK,1.0,Holdings SPY
2011,19,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,1.012,OK,1.0,Holdings SPY
2011,20,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.977,OK,1.0,Holdings SPY
2011,21,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.952,OK,1.0,Holdings SPY
2011,22,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.886,MANUAL,,Holdings SPY
2011,23,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.88,OK,1.0,Holdings SPY
2011,24,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.843,OK,1.0,Holdings SPY
2011,25,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.828,OK,1.0,Holdings SPY
2011,26,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.794,OK,1.0,Holdings SPY
2011,27,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.783,MANUAL,,Holdings SPY
2011,28,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.774,OK,1.0,Holdings SPY
2011,29,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,0.762,OK,1.0,Holdings SPY
2011,30,C,C,"Citigroup, Inc.",CITIGROUP INC,0.726,OK,1.0,Holdings SPY
2011,31,RTX,RTX,United Technologies Corp.,RTX CORP,0.621,MANUAL,,Holdings SPY
2011,32,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,0.603,OK,1.0,Holdings SPY
2011,33,UPS,UPS,"United Parcel Service, Inc. (Class B)",UNITED PARCEL SERVICE CL B,0.601,OK,1.0,Holdings SPY
2011,34,MDLZ,MDLZ,"Kraft Foods, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.576,MANUAL,,Holdings SPY
2011,35,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.565,OK,1.0,Holdings SPY
2011,36,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.558,OK,1.0,Holdings SPY
2011,37,DIS,DIS,The Walt Disney Co.,WALT DISNEY CO/THE,0.543,OK,1.0,Holdings SPY
2011,38,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.539,OK,1.0,Holdings SPY
2011,39,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.518,OK,1.0,Holdings SPY
2011,40,HD,HD,"The Home Depot, Inc.",HOME DEPOT INC,0.499,OK,1.0,Holdings SPY
2011,41,MMM,MMM,3M Co.,3M CO,0.494,OK,1.0,Holdings SPY
2011,42,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.493,OK,1.0,Holdings SPY
2011,43,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.482,OK,1.0,Holdings SPY
2011,44,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.464,OK,1.0,Holdings SPY
2011,45,GS,GS,"The Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.464,OK,1.0,Holdings SPY
2011,46,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.453,OK,1.0,Holdings SPY
2011,47,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.451,MANUAL,,Holdings SPY
2011,48,USB,USB,U.S. Bancorp,US BANCORP,0.439,OK,1.0,Holdings SPY
2011,49,CVS,CVS,CVS Caremark Corp.,CVS HEALTH CORP,0.438,MANUAL,,Holdings SPY
2011,50,BA,BA,The Boeing Co.,BOEING CO/THE,0.436,OK,1.0,Holdings SPY
2011,51,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.426,OK,1.0,Holdings SPY
2011,52,SIN_EMC,,EMC Corp.,,0.421,SIN_FUENTE,,Holdings SPY
2011,53,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.42,OK,1.0,Holdings SPY
2011,54,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.388,OK,1.0,Holdings SPY
2011,55,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.365,OK,1.0,Holdings SPY
2011,56,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.362,OK,0.93,Holdings SPY
2011,57,F,F,Ford Motor Co.,FORD MOTOR CO,0.356,OK,1.0,Holdings SPY
2011,58,SO,SO,Southern Co.,SOUTHERN CO/THE,0.353,OK,1.0,Holdings SPY
2011,59,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.347,OK,1.0,Holdings SPY
2011,60,SIN_NEWS,,News Corp. (Class A),,0.342,SIN_FUENTE,,Holdings SPY
2011,61,MDT,MDT,"Medtronic, Inc.",MEDTRONIC PLC,0.341,OK,1.0,Holdings SPY
2011,62,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.335,OK,1.0,Holdings SPY
2011,63,ACN,ACN,Accenture PLC (Class A),ACCENTURE PLC CL A,0.331,OK,1.0,Holdings SPY
2011,64,MA,MA,"MasterCard, Inc. (Class A)",MASTERCARD INC   A,0.329,OK,1.0,Holdings SPY
2011,65,EBAY,EBAY,"eBay, Inc.",EBAY INC,0.329,OK,1.0,Holdings SPY
2011,66,TGT,TGT,Target Corp.,TARGET CORP,0.321,OK,1.0,Holdings SPY
2011,67,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.314,OK,1.0,Holdings SPY
2011,68,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.312,OK,1.0,Holdings SPY
2011,69,SIN_MONSANTO,,Monsanto Co.,,0.311,SIN_FUENTE,,Holdings SPY
2011,70,BAX,BAX,"Baxter International, Inc.",BAXTER INTERNATIONAL INC,0.31,OK,1.0,Holdings SPY
2011,71,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.304,SIN_FUENTE,,Holdings SPY
2011,72,SIN_ANADARKO_PETROLEUM,,Anadarko Petroleum Corp.,,0.304,SIN_FUENTE,,Holdings SPY
2011,73,SIN_DIRECTV,,DIRECTV (Class A),,0.302,SIN_FUENTE,,Holdings SPY
2011,74,NEM,NEM,Newmont Mining Corp.,NEWMONT CORP,0.301,OK,0.9,Holdings SPY
2011,75,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.3,OK,1.0,Holdings SPY
2011,76,EMR,EMR,Emerson Electric Co.,EMERSON ELECTRIC CO,0.299,OK,1.0,Holdings SPY
2011,77,APA,APA,Apache Corp.,APA CORP,0.298,MANUAL,,Holdings SPY
2011,78,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.291,OK,1.0,Holdings SPY
2011,79,SIN_WALGREEN,,Walgreen Co.,,0.289,SIN_FUENTE,,Holdings SPY
2011,80,MET,MET,"MetLife, Inc.",METLIFE INC,0.287,OK,1.0,Holdings SPY
2011,81,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.281,MANUAL,,Holdings SPY
2011,82,FCX,FCX,"Freeport-McMoRan Copper & Gold, Inc.",FREEPORT MCMORAN INC,0.279,OK,0.9,Holdings SPY
2011,83,SIN_CELGENE,,Celgene Corp.,,0.276,SIN_FUENTE,,Holdings SPY
2011,84,LIN,LIN,"Praxair, Inc.",LINDE PLC,0.275,MANUAL,,Holdings SPY
2011,85,HAL,HAL,Halliburton Co.,HALLIBURTON CO,0.273,OK,1.0,Holdings SPY
2011,86,EXC,EXC,Exelon Corp.,EXELON CORP,0.273,OK,1.0,Holdings SPY
2011,87,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.271,OK,1.0,Holdings SPY
2011,88,KMB,KMB,Kimberly-Clark Corp.,KIMBERLY CLARK CORP,0.27,OK,1.0,Holdings SPY
2011,89,DE,DE,Deere & Co.,DEERE + CO,0.26,OK,1.0,Holdings SPY
2011,90,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.258,OK,1.0,Holdings SPY
2011,91,SIN_DOW_CHEMICAL,,The Dow Chemical Co.,,0.258,SIN_FUENTE,,Holdings SPY
2011,92,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.246,OK,1.0,Holdings SPY
2011,93,SIN_ALLERGAN,,"Allergan, Inc.",,0.246,SIN_FUENTE,,Holdings SPY
2011,94,GIS,GIS,"General Mills, Inc.",GENERAL MILLS INC,0.242,OK,1.0,Holdings SPY
2011,95,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.236,OK,1.0,Holdings SPY
2011,96,DHR,DHR,Danaher Corp.,DANAHER CORP,0.233,OK,1.0,Holdings SPY
2011,97,ELV,ELV,"WellPoint, Inc.",ELEVANCE HEALTH INC,0.229,MANUAL,,Holdings SPY
2011,98,DVN,DVN,Devon Energy Corp.,DEVON ENERGY CORP,0.224,OK,1.0,Holdings SPY
2011,99,ADP,ADP,"Automatic Data Processing, Inc.",AUTOMATIC DATA PROCESSING,0.224,OK,1.0,Holdings SPY
2011,100,BNY,BNY,The Bank of New York Mellon Corp.,BANK OF NEW YORK MELLON CORP,0.224,MANUAL,,Holdings SPY
2012,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,4.856,OK,1.0,Holdings SPY
2012,2,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,3.277,OK,1.0,Holdings SPY
2012,3,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.862,OK,1.0,Holdings SPY
2012,4,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.776,OK,1.0,Holdings SPY
2012,5,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,1.744,OK,1.0,Holdings SPY
2012,6,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,1.732,OK,0.83,Holdings SPY
2012,7,T,T,"AT&T, Inc.",AT+T INC,1.689,OK,1.0,Holdings SPY
2012,8,GOOGL,GOOGL,"Google, Inc. (Class A)",ALPHABET INC CL A,1.55,MANUAL,,Holdings SPY
2012,9,PG,PG,The Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.483,OK,1.0,Holdings SPY
2012,10,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.475,OK,1.0,Holdings SPY
2012,11,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.441,OK,1.0,Holdings SPY
2012,12,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.319,OK,1.0,Holdings SPY
2012,13,BRK.B,BRK.B,"Berkshire Hathaway, Inc. (Class B)",BERKSHIRE HATHAWAY INC CL B,1.255,OK,1.0,Holdings SPY
2012,14,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.194,OK,1.0,Holdings SPY
2012,15,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,1.177,OK,1.0,Holdings SPY
2012,16,KO,KO,The Coca-Cola Co.,COCA COLA CO/THE,1.14,MANUAL,,Holdings SPY
2012,17,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,1.066,OK,1.0,Holdings SPY
2012,18,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,1.008,OK,1.0,Holdings SPY
2012,19,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.963,MANUAL,,Holdings SPY
2012,20,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.931,OK,1.0,Holdings SPY
2012,21,INTC,INTC,Intel Corp.,INTEL CORP,0.881,OK,1.0,Holdings SPY
2012,22,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.855,OK,1.0,Holdings SPY
2012,23,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.835,OK,1.0,Holdings SPY
2012,24,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.826,OK,1.0,Holdings SPY
2012,25,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.784,OK,1.0,Holdings SPY
2012,26,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.745,MANUAL,,Holdings SPY
2012,27,C,C,"Citigroup, Inc.",CITIGROUP INC,0.745,OK,1.0,Holdings SPY
2012,28,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.743,OK,1.0,Holdings SPY
2012,29,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,0.739,OK,1.0,Holdings SPY
2012,30,DIS,DIS,The Walt Disney Co.,WALT DISNEY CO/THE,0.728,OK,1.0,Holdings SPY
2012,31,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.718,OK,1.0,Holdings SPY
2012,32,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,0.714,OK,1.0,Holdings SPY
2012,33,HD,HD,"The Home Depot, Inc.",HOME DEPOT INC,0.708,OK,1.0,Holdings SPY
2012,34,MDLZ,MDLZ,"Kraft Foods, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.57,MANUAL,,Holdings SPY
2012,35,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.544,OK,1.0,Holdings SPY
2012,36,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.541,OK,1.0,Holdings SPY
2012,37,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.54,OK,1.0,Holdings SPY
2012,38,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.527,OK,1.0,Holdings SPY
2012,39,RTX,RTX,United Technologies Corp.,RTX CORP,0.511,MANUAL,,Holdings SPY
2012,40,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.505,OK,1.0,Holdings SPY
2012,41,USB,USB,U.S. Bancorp,US BANCORP,0.505,OK,1.0,Holdings SPY
2012,42,CVS,CVS,CVS Caremark Corp.,CVS HEALTH CORP,0.478,MANUAL,,Holdings SPY
2012,43,MMM,MMM,3M Co.,3M CO,0.457,OK,1.0,Holdings SPY
2012,44,SIN_EMC,,EMC Corp.,,0.444,SIN_FUENTE,,Holdings SPY
2012,45,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.444,OK,1.0,Holdings SPY
2012,46,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.44,OK,1.0,Holdings SPY
